0.000000	1.000000
0.015625	0.996240
0.031250	0.985016
0.046875	0.966496
0.062500	0.940961
0.078125	0.908792
0.093750	0.870476
0.109375	0.826586
0.125000	0.777785
0.140625	0.724806
0.156250	0.668445
0.171875	0.609551
0.187500	0.549009
0.203125	0.487729
0.218750	0.426635
0.234375	0.366644
0.250000	0.308658
0.265625	0.253551
0.281250	0.202150
0.296875	0.155230
0.312500	0.113495
0.328125	0.077573
0.343750	0.048005
0.359375	0.025236
0.375000	0.009607
0.390625	0.001355
0.406250	0.000602
0.421875	0.007361
0.437500	0.021530
0.453125	0.042895
0.468750	0.071136
0.484375	0.105827
0.500000	0.146447
0.515625	0.192384
0.531250	0.242949
0.546875	0.297379
0.562500	0.354858
0.578125	0.414519
0.593750	0.475466
0.609375	0.536782
0.625000	0.597545
0.640625	0.656841
0.656250	0.713778
0.671875	0.767499
0.687500	0.817197
0.703125	0.862124
0.718750	0.901604
0.734375	0.935043
0.750000	0.961940
0.765625	0.981888
0.781250	0.994588
0.796875	0.999849
0.812500	0.997592
0.828125	0.987851
0.843750	0.970772
0.859375	0.946612
0.875000	0.915735
0.890625	0.878604
0.906250	0.835779
0.921875	0.787904
0.937500	0.735698
0.953125	0.679948
0.968750	0.621490
0.984375	0.561205
1.000000	0.500000
1.015625	0.438795
1.031250	0.378510
1.046875	0.320052
1.062500	0.264302
1.078125	0.212096
1.093750	0.164221
1.109375	0.121396
1.125000	0.084265
1.140625	0.053388
1.156250	0.029228
1.171875	0.012149
1.187500	0.002408
1.203125	0.000151
1.218750	0.005412
1.234375	0.018112
1.250000	0.038060
1.265625	0.064957
1.281250	0.098396
1.296875	0.137876
1.312500	0.182803
1.328125	0.232501
1.343750	0.286222
1.359375	0.343159
1.375000	0.402455
1.390625	0.463218
1.406250	0.524534
1.421875	0.585481
1.437500	0.645142
1.453125	0.702621
1.468750	0.757051
1.484375	0.807616
1.500000	0.853553
1.515625	0.894173
1.531250	0.928864
1.546875	0.957105
1.562500	0.978470
1.578125	0.992639
1.593750	0.999398
1.609375	0.998645
1.625000	0.990393
1.640625	0.974764
1.656250	0.951995
1.671875	0.922427
1.687500	0.886505
1.703125	0.844770
1.718750	0.797850
1.734375	0.746449
1.750000	0.691342
1.765625	0.633356
1.781250	0.573365
1.796875	0.512271
1.812500	0.450991
1.828125	0.390449
1.843750	0.331555
1.859375	0.275194
1.875000	0.222215
1.890625	0.173414
1.906250	0.129524
1.921875	0.091208
1.937500	0.059039
1.953125	0.033504
1.968750	0.014984
1.984375	0.003760
2.000000	0.000000
2.015625	0.003760
2.031250	0.014984
2.046875	0.033504
2.062500	0.059039
2.078125	0.091208
2.093750	0.129524
2.109375	0.173414
2.125000	0.222215
2.140625	0.275194
2.156250	0.331555
2.171875	0.390449
2.187500	0.450991
2.203125	0.512271
2.218750	0.573365
2.234375	0.633356
2.250000	0.691342
2.265625	0.746449
2.281250	0.797850
2.296875	0.844770
2.312500	0.886505
2.328125	0.922427
2.343750	0.951995
2.359375	0.974764
2.375000	0.990393
2.390625	0.998645
2.406250	0.999398
2.421875	0.992639
2.437500	0.978470
2.453125	0.957105
2.468750	0.928864
2.484375	0.894173
2.500000	0.853553
2.515625	0.807616
2.531250	0.757051
2.546875	0.702621
2.562500	0.645142
2.578125	0.585481
2.593750	0.524534
2.609375	0.463218
2.625000	0.402455
2.640625	0.343159
2.656250	0.286222
2.671875	0.232501
2.687500	0.182803
2.703125	0.137876
2.718750	0.098396
2.734375	0.064957
2.750000	0.038060
2.765625	0.018112
2.781250	0.005412
2.796875	0.000151
2.812500	0.002408
2.828125	0.012149
2.843750	0.029228
2.859375	0.053388
2.875000	0.084265
2.890625	0.121396
2.906250	0.164221
2.921875	0.212096
2.937500	0.264302
2.953125	0.320052
2.968750	0.378510
2.984375	0.438795
3.000000	0.500000
3.015625	0.561205
3.031250	0.621490
3.046875	0.679948
3.062500	0.735698
3.078125	0.787904
3.093750	0.835779
3.109375	0.878604
3.125000	0.915735
3.140625	0.946612
3.156250	0.970772
3.171875	0.987851
3.187500	0.997592
3.203125	0.999849
3.218750	0.994588
3.234375	0.981888
3.250000	0.961940
3.265625	0.935043
3.281250	0.901604
3.296875	0.862124
3.312500	0.817197
3.328125	0.767499
3.343750	0.713778
3.359375	0.656841
3.375000	0.597545
3.390625	0.536782
3.406250	0.475466
3.421875	0.414519
3.437500	0.354858
3.453125	0.297379
3.468750	0.242949
3.484375	0.192384
3.500000	0.146447
3.515625	0.105827
3.531250	0.071136
3.546875	0.042895
3.562500	0.021530
3.578125	0.007361
3.593750	0.000602
3.609375	0.001355
3.625000	0.009607
3.640625	0.025236
3.656250	0.048005
3.671875	0.077573
3.687500	0.113495
3.703125	0.155230
3.718750	0.202150
3.734375	0.253551
3.750000	0.308658
3.765625	0.366644
3.781250	0.426635
3.796875	0.487729
3.812500	0.549009
3.828125	0.609551
3.843750	0.668445
3.859375	0.724806
3.875000	0.777785
3.890625	0.826586
3.906250	0.870476
3.921875	0.908792
3.937500	0.940961
3.953125	0.966496
3.968750	0.985016
3.984375	0.996240
4.000000	1.000000
4.015625	0.996240
4.031250	0.985016
4.046875	0.966496
4.062500	0.940961
4.078125	0.908792
4.093750	0.870476
4.109375	0.826586
4.125000	0.777785
4.140625	0.724806
4.156250	0.668445
4.171875	0.609551
4.187500	0.549009
4.203125	0.487729
4.218750	0.426635
4.234375	0.366644
4.250000	0.308658
4.265625	0.253551
4.281250	0.202150
4.296875	0.155230
4.312500	0.113495
4.328125	0.077573
4.343750	0.048005
4.359375	0.025236
4.375000	0.009607
4.390625	0.001355
4.406250	0.000602
4.421875	0.007361
4.437500	0.021530
4.453125	0.042895
4.468750	0.071136
4.484375	0.105827
4.500000	0.146447
4.515625	0.192384
4.531250	0.242949
4.546875	0.297379
4.562500	0.354858
4.578125	0.414519
4.593750	0.475466
4.609375	0.536782
4.625000	0.597545
4.640625	0.656841
4.656250	0.713778
4.671875	0.767499
4.687500	0.817197
4.703125	0.862124
4.718750	0.901604
4.734375	0.935043
4.750000	0.961940
4.765625	0.981888
4.781250	0.994588
4.796875	0.999849
4.812500	0.997592
4.828125	0.987851
4.843750	0.970772
4.859375	0.946612
4.875000	0.915735
4.890625	0.878604
4.906250	0.835779
4.921875	0.787904
4.937500	0.735698
4.953125	0.679948
4.968750	0.621490
4.984375	0.561205
5.000000	0.500000
5.015625	0.438795
5.031250	0.378510
5.046875	0.320052
5.062500	0.264302
5.078125	0.212096
5.093750	0.164221
5.109375	0.121396
5.125000	0.084265
5.140625	0.053388
5.156250	0.029228
5.171875	0.012149
5.187500	0.002408
5.203125	0.000151
5.218750	0.005412
5.234375	0.018112
5.250000	0.038060
5.265625	0.064957
5.281250	0.098396
5.296875	0.137876
5.312500	0.182803
5.328125	0.232501
5.343750	0.286222
5.359375	0.343159
5.375000	0.402455
5.390625	0.463218
5.406250	0.524534
5.421875	0.585481
5.437500	0.645142
5.453125	0.702621
5.468750	0.757051
5.484375	0.807616
5.500000	0.853553
5.515625	0.894173
5.531250	0.928864
5.546875	0.957105
5.562500	0.978470
5.578125	0.992639
5.593750	0.999398
