0.000000	0.500000
0.015625	0.500000
0.031250	0.500000
0.046875	0.000000
0.062500	1.000000
0.078125	0.996240
0.093750	0.985016
0.109375	0.966496
0.125000	0.940961
0.140625	0.908792
0.156250	0.870476
0.171875	0.826586
0.187500	0.777785
0.203125	0.724806
0.218750	0.668445
0.234375	0.609551
0.250000	0.549009
0.265625	0.487729
0.281250	0.426635
0.296875	0.366644
0.312500	0.308658
0.328125	0.253551
0.343750	0.202150
0.359375	0.155230
0.375000	0.113495
0.390625	0.077573
0.406250	0.048005
0.421875	0.025236
0.437500	0.009607
0.453125	0.001355
0.468750	0.000602
0.484375	0.007361
0.500000	0.021530
0.515625	0.042895
0.531250	0.071136
0.546875	0.105827
0.562500	0.146447
0.578125	0.192384
0.593750	0.242949
0.609375	0.297379
0.625000	0.354858
0.640625	0.414519
0.656250	0.475466
0.671875	0.536782
0.687500	0.597545
0.703125	0.656841
0.718750	0.713778
0.734375	0.767499
0.750000	0.817197
0.765625	0.862124
0.781250	0.901604
0.796875	0.935043
0.812500	0.961940
0.828125	0.981888
0.843750	0.994588
0.859375	0.999849
0.875000	0.997592
0.890625	0.987851
0.906250	0.970772
0.921875	0.946612
0.937500	0.915735
0.953125	0.878604
0.968750	0.835779
0.984375	0.787904
1.000000	0.735698
1.015625	0.679948
1.031250	0.621490
1.046875	0.561205
1.062500	0.500000
1.078125	0.438795
1.093750	0.378510
1.109375	0.320052
1.125000	0.264302
1.140625	0.212096
1.156250	0.164221
1.171875	0.121396
1.187500	0.084265
1.203125	0.053388
1.218750	0.029228
1.234375	0.012149
1.250000	0.002408
1.265625	0.000151
1.281250	0.005412
1.296875	0.018112
1.312500	0.038060
1.328125	0.064957
1.343750	0.098396
1.359375	0.137876
1.375000	0.182803
1.390625	0.232501
1.406250	0.286222
1.421875	0.343159
1.437500	0.402455
1.453125	0.463218
1.468750	0.524534
1.484375	0.585481
1.500000	0.645142
1.515625	0.702621
1.531250	0.757051
1.546875	0.807616
1.562500	0.853553
1.578125	0.894173
1.593750	0.928864
1.609375	0.957105
1.625000	0.978470
1.640625	0.992639
1.656250	0.999398
1.671875	0.998645
1.687500	0.990393
1.703125	0.974764
1.718750	0.951995
1.734375	0.922427
1.750000	0.886505
1.765625	0.844770
1.781250	0.797850
1.796875	0.746449
1.812500	0.691342
1.828125	0.633356
1.843750	0.573365
1.859375	0.512271
1.875000	0.450991
1.890625	0.390449
1.906250	0.331555
1.921875	0.275194
1.937500	0.222215
1.953125	0.173414
1.968750	0.129524
1.984375	0.091208
2.000000	0.059039
2.015625	0.033504
2.031250	0.014984
2.046875	0.003760
2.062500	0.000000
2.078125	0.003760
2.093750	0.014984
2.109375	0.033504
2.125000	0.059039
2.140625	0.091208
2.156250	0.129524
2.171875	0.173414
2.187500	0.222215
2.203125	0.275194
2.218750	0.331555
2.234375	0.390449
2.250000	0.450991
2.265625	0.512271
2.281250	0.573365
2.296875	0.633356
2.312500	0.691342
2.328125	0.746449
2.343750	0.797850
2.359375	0.844770
2.375000	0.886505
2.390625	0.922427
2.406250	0.951995
2.421875	0.974764
2.437500	0.990393
2.453125	0.998645
2.468750	0.999398
